,Event_Name,Tweet_Timestamp,Hour,Day,Count
11665,Thanks Giving 2022,11/2/2022 20:00,20,11/2/2022,0
11666,Thanks Giving 2022,11/2/2022 21:00,21,11/2/2022,0
11667,Thanks Giving 2022,11/2/2022 22:00,22,11/2/2022,0
11668,Thanks Giving 2022,11/2/2022 23:00,23,11/2/2022,0
11669,Thanks Giving 2022,11/3/2022 0:00,0,11/3/2022,0
11670,Thanks Giving 2022,11/3/2022 1:00,1,11/3/2022,0
11671,Thanks Giving 2022,11/3/2022 2:00,2,11/3/2022,0
11672,Thanks Giving 2022,11/3/2022 3:00,3,11/3/2022,0
11673,Thanks Giving 2022,11/3/2022 4:00,4,11/3/2022,1
11674,Thanks Giving 2022,11/3/2022 5:00,5,11/3/2022,0
11675,Thanks Giving 2022,11/3/2022 6:00,6,11/3/2022,0
11676,Thanks Giving 2022,11/3/2022 7:00,7,11/3/2022,0
11677,Thanks Giving 2022,11/3/2022 8:00,8,11/3/2022,0
11678,Thanks Giving 2022,11/3/2022 9:00,9,11/3/2022,0
11679,Thanks Giving 2022,11/3/2022 10:00,10,11/3/2022,0
11680,Thanks Giving 2022,11/3/2022 11:00,11,11/3/2022,0
11681,Thanks Giving 2022,11/3/2022 12:00,12,11/3/2022,0
11682,Thanks Giving 2022,11/3/2022 13:00,13,11/3/2022,0
11683,Thanks Giving 2022,11/3/2022 14:00,14,11/3/2022,0
11684,Thanks Giving 2022,11/3/2022 15:00,15,11/3/2022,0
11685,Thanks Giving 2022,11/3/2022 16:00,16,11/3/2022,0
11686,Thanks Giving 2022,11/3/2022 17:00,17,11/3/2022,0
11687,Thanks Giving 2022,11/3/2022 18:00,18,11/3/2022,0
11688,Thanks Giving 2022,11/3/2022 19:00,19,11/3/2022,0
11689,Thanks Giving 2022,11/3/2022 20:00,20,11/3/2022,0
11690,Thanks Giving 2022,11/3/2022 21:00,21,11/3/2022,0
11691,Thanks Giving 2022,11/3/2022 22:00,22,11/3/2022,0
11692,Thanks Giving 2022,11/3/2022 23:00,23,11/3/2022,0
11693,Thanks Giving 2022,11/4/2022 0:00,0,11/4/2022,0
11694,Thanks Giving 2022,11/4/2022 1:00,1,11/4/2022,0
11695,Thanks Giving 2022,11/4/2022 2:00,2,11/4/2022,0
11696,Thanks Giving 2022,11/4/2022 3:00,3,11/4/2022,0
11697,Thanks Giving 2022,11/4/2022 4:00,4,11/4/2022,1
11698,Thanks Giving 2022,11/4/2022 5:00,5,11/4/2022,0
11699,Thanks Giving 2022,11/4/2022 6:00,6,11/4/2022,0
11700,Thanks Giving 2022,11/4/2022 7:00,7,11/4/2022,0
11701,Thanks Giving 2022,11/4/2022 8:00,8,11/4/2022,0
11702,Thanks Giving 2022,11/4/2022 9:00,9,11/4/2022,0
11703,Thanks Giving 2022,11/4/2022 10:00,10,11/4/2022,0
11704,Thanks Giving 2022,11/4/2022 11:00,11,11/4/2022,0
11705,Thanks Giving 2022,11/4/2022 12:00,12,11/4/2022,0
11706,Thanks Giving 2022,11/4/2022 13:00,13,11/4/2022,0
11707,Thanks Giving 2022,11/4/2022 14:00,14,11/4/2022,0
11708,Thanks Giving 2022,11/4/2022 15:00,15,11/4/2022,0
11709,Thanks Giving 2022,11/4/2022 16:00,16,11/4/2022,0
11710,Thanks Giving 2022,11/4/2022 17:00,17,11/4/2022,0
11711,Thanks Giving 2022,11/4/2022 18:00,18,11/4/2022,0
11712,Thanks Giving 2022,11/4/2022 19:00,19,11/4/2022,0
11713,Thanks Giving 2022,11/4/2022 20:00,20,11/4/2022,0
11714,Thanks Giving 2022,11/4/2022 21:00,21,11/4/2022,0
11715,Thanks Giving 2022,11/4/2022 22:00,22,11/4/2022,0
11716,Thanks Giving 2022,11/4/2022 23:00,23,11/4/2022,0
11717,Thanks Giving 2022,11/5/2022 0:00,0,11/5/2022,0
11718,Thanks Giving 2022,11/5/2022 1:00,1,11/5/2022,0
11719,Thanks Giving 2022,11/5/2022 2:00,2,11/5/2022,0
11720,Thanks Giving 2022,11/5/2022 3:00,3,11/5/2022,0
11721,Thanks Giving 2022,11/5/2022 4:00,4,11/5/2022,1
11722,Thanks Giving 2022,11/5/2022 5:00,5,11/5/2022,0
11723,Thanks Giving 2022,11/5/2022 6:00,6,11/5/2022,0
11724,Thanks Giving 2022,11/5/2022 7:00,7,11/5/2022,0
11725,Thanks Giving 2022,11/5/2022 8:00,8,11/5/2022,0
11726,Thanks Giving 2022,11/5/2022 9:00,9,11/5/2022,0
11727,Thanks Giving 2022,11/5/2022 10:00,10,11/5/2022,0
11728,Thanks Giving 2022,11/5/2022 11:00,11,11/5/2022,0
11729,Thanks Giving 2022,11/5/2022 12:00,12,11/5/2022,0
11730,Thanks Giving 2022,11/5/2022 13:00,13,11/5/2022,0
11731,Thanks Giving 2022,11/5/2022 14:00,14,11/5/2022,0
11732,Thanks Giving 2022,11/5/2022 15:00,15,11/5/2022,0
11733,Thanks Giving 2022,11/5/2022 16:00,16,11/5/2022,0
11734,Thanks Giving 2022,11/5/2022 17:00,17,11/5/2022,0
11735,Thanks Giving 2022,11/5/2022 18:00,18,11/5/2022,0
11736,Thanks Giving 2022,11/5/2022 19:00,19,11/5/2022,0
11737,Thanks Giving 2022,11/5/2022 20:00,20,11/5/2022,0
11738,Thanks Giving 2022,11/5/2022 21:00,21,11/5/2022,0
11739,Thanks Giving 2022,11/5/2022 22:00,22,11/5/2022,0
11740,Thanks Giving 2022,11/5/2022 23:00,23,11/5/2022,0
11741,Thanks Giving 2022,11/6/2022 0:00,0,11/6/2022,0
11742,Thanks Giving 2022,11/6/2022 1:00,1,11/6/2022,0
11743,Thanks Giving 2022,11/6/2022 2:00,2,11/6/2022,0
11744,Thanks Giving 2022,11/6/2022 3:00,3,11/6/2022,0
11745,Thanks Giving 2022,11/6/2022 4:00,4,11/6/2022,1
11746,Thanks Giving 2022,11/6/2022 5:00,5,11/6/2022,0
11747,Thanks Giving 2022,11/6/2022 6:00,6,11/6/2022,0
11748,Thanks Giving 2022,11/6/2022 7:00,7,11/6/2022,0
11749,Thanks Giving 2022,11/6/2022 8:00,8,11/6/2022,0
11750,Thanks Giving 2022,11/6/2022 9:00,9,11/6/2022,0
11751,Thanks Giving 2022,11/6/2022 10:00,10,11/6/2022,0
11752,Thanks Giving 2022,11/6/2022 11:00,11,11/6/2022,0
11753,Thanks Giving 2022,11/6/2022 12:00,12,11/6/2022,0
11754,Thanks Giving 2022,11/6/2022 13:00,13,11/6/2022,0
11755,Thanks Giving 2022,11/6/2022 14:00,14,11/6/2022,0
11756,Thanks Giving 2022,11/6/2022 15:00,15,11/6/2022,0
11757,Thanks Giving 2022,11/6/2022 16:00,16,11/6/2022,0
11758,Thanks Giving 2022,11/6/2022 17:00,17,11/6/2022,0
11759,Thanks Giving 2022,11/6/2022 18:00,18,11/6/2022,0
11760,Thanks Giving 2022,11/6/2022 19:00,19,11/6/2022,0
11761,Thanks Giving 2022,11/6/2022 20:00,20,11/6/2022,0
11762,Thanks Giving 2022,11/6/2022 21:00,21,11/6/2022,0
11763,Thanks Giving 2022,11/6/2022 22:00,22,11/6/2022,0
11764,Thanks Giving 2022,11/6/2022 23:00,23,11/6/2022,0
11765,Thanks Giving 2022,11/7/2022 0:00,0,11/7/2022,0
11766,Thanks Giving 2022,11/7/2022 1:00,1,11/7/2022,0
11767,Thanks Giving 2022,11/7/2022 2:00,2,11/7/2022,0
11768,Thanks Giving 2022,11/7/2022 3:00,3,11/7/2022,0
11769,Thanks Giving 2022,11/7/2022 4:00,4,11/7/2022,1
11770,Thanks Giving 2022,11/7/2022 5:00,5,11/7/2022,0
11771,Thanks Giving 2022,11/7/2022 6:00,6,11/7/2022,0
11772,Thanks Giving 2022,11/7/2022 7:00,7,11/7/2022,0
11773,Thanks Giving 2022,11/7/2022 8:00,8,11/7/2022,0
11774,Thanks Giving 2022,11/7/2022 9:00,9,11/7/2022,0
11775,Thanks Giving 2022,11/7/2022 10:00,10,11/7/2022,0
11776,Thanks Giving 2022,11/7/2022 11:00,11,11/7/2022,0
11777,Thanks Giving 2022,11/7/2022 12:00,12,11/7/2022,0
11778,Thanks Giving 2022,11/7/2022 13:00,13,11/7/2022,0
11779,Thanks Giving 2022,11/7/2022 14:00,14,11/7/2022,0
11780,Thanks Giving 2022,11/7/2022 15:00,15,11/7/2022,0
11781,Thanks Giving 2022,11/7/2022 16:00,16,11/7/2022,0
11782,Thanks Giving 2022,11/7/2022 17:00,17,11/7/2022,0
11783,Thanks Giving 2022,11/7/2022 18:00,18,11/7/2022,0
11784,Thanks Giving 2022,11/7/2022 19:00,19,11/7/2022,0
11785,Thanks Giving 2022,11/7/2022 20:00,20,11/7/2022,0
11786,Thanks Giving 2022,11/7/2022 21:00,21,11/7/2022,0
11787,Thanks Giving 2022,11/7/2022 22:00,22,11/7/2022,0
11788,Thanks Giving 2022,11/7/2022 23:00,23,11/7/2022,0
11789,Thanks Giving 2022,11/8/2022 0:00,0,11/8/2022,0
11790,Thanks Giving 2022,11/8/2022 1:00,1,11/8/2022,0
11791,Thanks Giving 2022,11/8/2022 2:00,2,11/8/2022,0
11792,Thanks Giving 2022,11/8/2022 3:00,3,11/8/2022,0
11793,Thanks Giving 2022,11/8/2022 4:00,4,11/8/2022,1
11794,Thanks Giving 2022,11/8/2022 5:00,5,11/8/2022,0
11795,Thanks Giving 2022,11/8/2022 6:00,6,11/8/2022,0
11796,Thanks Giving 2022,11/8/2022 7:00,7,11/8/2022,0
11797,Thanks Giving 2022,11/8/2022 8:00,8,11/8/2022,0
11798,Thanks Giving 2022,11/8/2022 9:00,9,11/8/2022,0
11799,Thanks Giving 2022,11/8/2022 10:00,10,11/8/2022,0
11800,Thanks Giving 2022,11/8/2022 11:00,11,11/8/2022,0
11801,Thanks Giving 2022,11/8/2022 12:00,12,11/8/2022,0
11802,Thanks Giving 2022,11/8/2022 13:00,13,11/8/2022,1
11803,Thanks Giving 2022,11/8/2022 14:00,14,11/8/2022,0
11804,Thanks Giving 2022,11/8/2022 15:00,15,11/8/2022,0
11805,Thanks Giving 2022,11/8/2022 16:00,16,11/8/2022,0
11806,Thanks Giving 2022,11/8/2022 17:00,17,11/8/2022,0
11807,Thanks Giving 2022,11/8/2022 18:00,18,11/8/2022,0
11808,Thanks Giving 2022,11/8/2022 19:00,19,11/8/2022,0
11809,Thanks Giving 2022,11/8/2022 20:00,20,11/8/2022,0
11810,Thanks Giving 2022,11/8/2022 21:00,21,11/8/2022,0
11811,Thanks Giving 2022,11/8/2022 22:00,22,11/8/2022,0
11812,Thanks Giving 2022,11/8/2022 23:00,23,11/8/2022,0
11813,Thanks Giving 2022,11/9/2022 0:00,0,11/9/2022,0
11814,Thanks Giving 2022,11/9/2022 1:00,1,11/9/2022,0
11815,Thanks Giving 2022,11/9/2022 2:00,2,11/9/2022,0
11816,Thanks Giving 2022,11/9/2022 3:00,3,11/9/2022,0
11817,Thanks Giving 2022,11/9/2022 4:00,4,11/9/2022,1
11818,Thanks Giving 2022,11/9/2022 5:00,5,11/9/2022,0
11819,Thanks Giving 2022,11/9/2022 6:00,6,11/9/2022,0
11820,Thanks Giving 2022,11/9/2022 7:00,7,11/9/2022,0
11821,Thanks Giving 2022,11/9/2022 8:00,8,11/9/2022,0
11822,Thanks Giving 2022,11/9/2022 9:00,9,11/9/2022,0
11823,Thanks Giving 2022,11/9/2022 10:00,10,11/9/2022,0
11824,Thanks Giving 2022,11/9/2022 11:00,11,11/9/2022,0
11825,Thanks Giving 2022,11/9/2022 12:00,12,11/9/2022,0
11826,Thanks Giving 2022,11/9/2022 13:00,13,11/9/2022,1
11827,Thanks Giving 2022,11/9/2022 14:00,14,11/9/2022,0
11828,Thanks Giving 2022,11/9/2022 15:00,15,11/9/2022,0
11829,Thanks Giving 2022,11/9/2022 16:00,16,11/9/2022,0
11830,Thanks Giving 2022,11/9/2022 17:00,17,11/9/2022,0
11831,Thanks Giving 2022,11/9/2022 18:00,18,11/9/2022,0
11832,Thanks Giving 2022,11/9/2022 19:00,19,11/9/2022,0
11833,Thanks Giving 2022,11/9/2022 20:00,20,11/9/2022,0
11834,Thanks Giving 2022,11/9/2022 21:00,21,11/9/2022,0
11835,Thanks Giving 2022,11/9/2022 22:00,22,11/9/2022,0
11836,Thanks Giving 2022,11/9/2022 23:00,23,11/9/2022,0
11837,Thanks Giving 2022,11/10/2022 0:00,0,11/10/2022,0
11838,Thanks Giving 2022,11/10/2022 1:00,1,11/10/2022,0
11839,Thanks Giving 2022,11/10/2022 2:00,2,11/10/2022,0
11840,Thanks Giving 2022,11/10/2022 3:00,3,11/10/2022,0
11841,Thanks Giving 2022,11/10/2022 4:00,4,11/10/2022,1
11842,Thanks Giving 2022,11/10/2022 5:00,5,11/10/2022,0
11843,Thanks Giving 2022,11/10/2022 6:00,6,11/10/2022,0
11844,Thanks Giving 2022,11/10/2022 7:00,7,11/10/2022,0
11845,Thanks Giving 2022,11/10/2022 8:00,8,11/10/2022,0
11846,Thanks Giving 2022,11/10/2022 9:00,9,11/10/2022,0
11847,Thanks Giving 2022,11/10/2022 10:00,10,11/10/2022,0
11848,Thanks Giving 2022,11/10/2022 11:00,11,11/10/2022,0
11849,Thanks Giving 2022,11/10/2022 12:00,12,11/10/2022,0
11850,Thanks Giving 2022,11/10/2022 13:00,13,11/10/2022,1
11851,Thanks Giving 2022,11/10/2022 14:00,14,11/10/2022,0
11852,Thanks Giving 2022,11/10/2022 15:00,15,11/10/2022,0
11853,Thanks Giving 2022,11/10/2022 16:00,16,11/10/2022,0
11854,Thanks Giving 2022,11/10/2022 17:00,17,11/10/2022,0
11855,Thanks Giving 2022,11/10/2022 18:00,18,11/10/2022,0
11856,Thanks Giving 2022,11/10/2022 19:00,19,11/10/2022,0
11857,Thanks Giving 2022,11/10/2022 20:00,20,11/10/2022,0
11858,Thanks Giving 2022,11/10/2022 21:00,21,11/10/2022,0
11859,Thanks Giving 2022,11/10/2022 22:00,22,11/10/2022,0
11860,Thanks Giving 2022,11/10/2022 23:00,23,11/10/2022,0
11861,Thanks Giving 2022,11/11/2022 0:00,0,11/11/2022,0
11862,Thanks Giving 2022,11/11/2022 1:00,1,11/11/2022,0
11863,Thanks Giving 2022,11/11/2022 2:00,2,11/11/2022,0
11864,Thanks Giving 2022,11/11/2022 3:00,3,11/11/2022,0
11865,Thanks Giving 2022,11/11/2022 4:00,4,11/11/2022,1
11866,Thanks Giving 2022,11/11/2022 5:00,5,11/11/2022,0
11867,Thanks Giving 2022,11/11/2022 6:00,6,11/11/2022,0
11868,Thanks Giving 2022,11/11/2022 7:00,7,11/11/2022,0
11869,Thanks Giving 2022,11/11/2022 8:00,8,11/11/2022,0
11870,Thanks Giving 2022,11/11/2022 9:00,9,11/11/2022,0
11871,Thanks Giving 2022,11/11/2022 10:00,10,11/11/2022,0
11872,Thanks Giving 2022,11/11/2022 11:00,11,11/11/2022,0
11873,Thanks Giving 2022,11/11/2022 12:00,12,11/11/2022,0
11874,Thanks Giving 2022,11/11/2022 13:00,13,11/11/2022,0
11875,Thanks Giving 2022,11/11/2022 14:00,14,11/11/2022,0
11876,Thanks Giving 2022,11/11/2022 15:00,15,11/11/2022,0
11877,Thanks Giving 2022,11/11/2022 16:00,16,11/11/2022,0
11878,Thanks Giving 2022,11/11/2022 17:00,17,11/11/2022,0
11879,Thanks Giving 2022,11/11/2022 18:00,18,11/11/2022,0
11880,Thanks Giving 2022,11/11/2022 19:00,19,11/11/2022,0
11881,Thanks Giving 2022,11/11/2022 20:00,20,11/11/2022,0
11882,Thanks Giving 2022,11/11/2022 21:00,21,11/11/2022,0
11883,Thanks Giving 2022,11/11/2022 22:00,22,11/11/2022,0
11884,Thanks Giving 2022,11/11/2022 23:00,23,11/11/2022,0
11885,Thanks Giving 2022,11/12/2022 0:00,0,11/12/2022,0
11886,Thanks Giving 2022,11/12/2022 1:00,1,11/12/2022,0
11887,Thanks Giving 2022,11/12/2022 2:00,2,11/12/2022,0
11888,Thanks Giving 2022,11/12/2022 3:00,3,11/12/2022,0
11889,Thanks Giving 2022,11/12/2022 4:00,4,11/12/2022,1
11890,Thanks Giving 2022,11/12/2022 5:00,5,11/12/2022,0
11891,Thanks Giving 2022,11/12/2022 6:00,6,11/12/2022,0
11892,Thanks Giving 2022,11/12/2022 7:00,7,11/12/2022,0
11893,Thanks Giving 2022,11/12/2022 8:00,8,11/12/2022,0
11894,Thanks Giving 2022,11/12/2022 9:00,9,11/12/2022,0
11895,Thanks Giving 2022,11/12/2022 10:00,10,11/12/2022,0
11896,Thanks Giving 2022,11/12/2022 11:00,11,11/12/2022,0
11897,Thanks Giving 2022,11/12/2022 12:00,12,11/12/2022,0
11898,Thanks Giving 2022,11/12/2022 13:00,13,11/12/2022,0
11899,Thanks Giving 2022,11/12/2022 14:00,14,11/12/2022,0
11900,Thanks Giving 2022,11/12/2022 15:00,15,11/12/2022,0
11901,Thanks Giving 2022,11/12/2022 16:00,16,11/12/2022,0
11902,Thanks Giving 2022,11/12/2022 17:00,17,11/12/2022,0
11903,Thanks Giving 2022,11/12/2022 18:00,18,11/12/2022,0
11904,Thanks Giving 2022,11/12/2022 19:00,19,11/12/2022,0
11905,Thanks Giving 2022,11/12/2022 20:00,20,11/12/2022,0
11906,Thanks Giving 2022,11/12/2022 21:00,21,11/12/2022,0
11907,Thanks Giving 2022,11/12/2022 22:00,22,11/12/2022,0
11908,Thanks Giving 2022,11/12/2022 23:00,23,11/12/2022,0
11909,Thanks Giving 2022,11/13/2022 0:00,0,11/13/2022,0
11910,Thanks Giving 2022,11/13/2022 1:00,1,11/13/2022,0
11911,Thanks Giving 2022,11/13/2022 2:00,2,11/13/2022,0
11912,Thanks Giving 2022,11/13/2022 3:00,3,11/13/2022,0
11913,Thanks Giving 2022,11/13/2022 4:00,4,11/13/2022,1
11914,Thanks Giving 2022,11/13/2022 5:00,5,11/13/2022,0
11915,Thanks Giving 2022,11/13/2022 6:00,6,11/13/2022,0
11916,Thanks Giving 2022,11/13/2022 7:00,7,11/13/2022,0
11917,Thanks Giving 2022,11/13/2022 8:00,8,11/13/2022,0
11918,Thanks Giving 2022,11/13/2022 9:00,9,11/13/2022,0
11919,Thanks Giving 2022,11/13/2022 10:00,10,11/13/2022,0
11920,Thanks Giving 2022,11/13/2022 11:00,11,11/13/2022,0
11921,Thanks Giving 2022,11/13/2022 12:00,12,11/13/2022,0
11922,Thanks Giving 2022,11/13/2022 13:00,13,11/13/2022,0
11923,Thanks Giving 2022,11/13/2022 14:00,14,11/13/2022,0
11924,Thanks Giving 2022,11/13/2022 15:00,15,11/13/2022,0
11925,Thanks Giving 2022,11/13/2022 16:00,16,11/13/2022,0
11926,Thanks Giving 2022,11/13/2022 17:00,17,11/13/2022,0
11927,Thanks Giving 2022,11/13/2022 18:00,18,11/13/2022,0
11928,Thanks Giving 2022,11/13/2022 19:00,19,11/13/2022,0
11929,Thanks Giving 2022,11/13/2022 20:00,20,11/13/2022,0
11930,Thanks Giving 2022,11/13/2022 21:00,21,11/13/2022,0
11931,Thanks Giving 2022,11/13/2022 22:00,22,11/13/2022,0
11932,Thanks Giving 2022,11/13/2022 23:00,23,11/13/2022,0
11933,Thanks Giving 2022,11/14/2022 0:00,0,11/14/2022,0
11934,Thanks Giving 2022,11/14/2022 1:00,1,11/14/2022,0
11935,Thanks Giving 2022,11/14/2022 2:00,2,11/14/2022,0
11936,Thanks Giving 2022,11/14/2022 3:00,3,11/14/2022,0
11937,Thanks Giving 2022,11/14/2022 4:00,4,11/14/2022,1
11938,Thanks Giving 2022,11/14/2022 5:00,5,11/14/2022,0
11939,Thanks Giving 2022,11/14/2022 6:00,6,11/14/2022,0
11940,Thanks Giving 2022,11/14/2022 7:00,7,11/14/2022,0
11941,Thanks Giving 2022,11/14/2022 8:00,8,11/14/2022,0
11942,Thanks Giving 2022,11/14/2022 9:00,9,11/14/2022,0
11943,Thanks Giving 2022,11/14/2022 10:00,10,11/14/2022,0
11944,Thanks Giving 2022,11/14/2022 11:00,11,11/14/2022,0
11945,Thanks Giving 2022,11/14/2022 12:00,12,11/14/2022,0
11946,Thanks Giving 2022,11/14/2022 13:00,13,11/14/2022,0
11947,Thanks Giving 2022,11/14/2022 14:00,14,11/14/2022,0
11948,Thanks Giving 2022,11/14/2022 15:00,15,11/14/2022,0
11949,Thanks Giving 2022,11/14/2022 16:00,16,11/14/2022,0
11950,Thanks Giving 2022,11/14/2022 17:00,17,11/14/2022,0
11951,Thanks Giving 2022,11/14/2022 18:00,18,11/14/2022,0
11952,Thanks Giving 2022,11/14/2022 19:00,19,11/14/2022,0
11953,Thanks Giving 2022,11/14/2022 20:00,20,11/14/2022,0
11954,Thanks Giving 2022,11/14/2022 21:00,21,11/14/2022,0
11955,Thanks Giving 2022,11/14/2022 22:00,22,11/14/2022,0
11956,Thanks Giving 2022,11/14/2022 23:00,23,11/14/2022,0
11957,Thanks Giving 2022,11/15/2022 0:00,0,11/15/2022,0
11958,Thanks Giving 2022,11/15/2022 1:00,1,11/15/2022,0
11959,Thanks Giving 2022,11/15/2022 2:00,2,11/15/2022,0
11960,Thanks Giving 2022,11/15/2022 3:00,3,11/15/2022,0
11961,Thanks Giving 2022,11/15/2022 4:00,4,11/15/2022,1
11962,The Dark Side of the Void event,10/27/2022 17:00,17,10/27/2022,1
11963,Tokyo2020,11/11/2022 12:00,12,11/11/2022,1
11964,TommorowLand Concert,11/12/2022 12:00,12,11/12/2022,1
11965,Traffic,10/22/2022 22:00,22,10/22/2022,1
11966,Traffic updates,10/22/2022 21:00,21,10/22/2022,1
11967,US Open,11/3/2022 13:00,13,11/3/2022,1
11968,US Open,11/3/2022 14:00,14,11/3/2022,0
11969,US Open,11/3/2022 15:00,15,11/3/2022,0
11970,US Open,11/3/2022 16:00,16,11/3/2022,0
11971,US Open,11/3/2022 17:00,17,11/3/2022,0
11972,US Open,11/3/2022 18:00,18,11/3/2022,0
11973,US Open,11/3/2022 19:00,19,11/3/2022,0
11974,US Open,11/3/2022 20:00,20,11/3/2022,0
11975,US Open,11/3/2022 21:00,21,11/3/2022,0
11976,US Open,11/3/2022 22:00,22,11/3/2022,0
11977,US Open,11/3/2022 23:00,23,11/3/2022,0
11978,US Open,11/4/2022 0:00,0,11/4/2022,0
11979,US Open,11/4/2022 1:00,1,11/4/2022,0
11980,US Open,11/4/2022 2:00,2,11/4/2022,0
11981,US Open,11/4/2022 3:00,3,11/4/2022,0
11982,US Open,11/4/2022 4:00,4,11/4/2022,0
11983,US Open,11/4/2022 5:00,5,11/4/2022,0
11984,US Open,11/4/2022 6:00,6,11/4/2022,0
11985,US Open,11/4/2022 7:00,7,11/4/2022,0
11986,US Open,11/4/2022 8:00,8,11/4/2022,0
11987,US Open,11/4/2022 9:00,9,11/4/2022,0
11988,US Open,11/4/2022 10:00,10,11/4/2022,0
11989,US Open,11/4/2022 11:00,11,11/4/2022,0
11990,US Open,11/4/2022 12:00,12,11/4/2022,0
11991,US Open,11/4/2022 13:00,13,11/4/2022,1
11992,US Open,11/4/2022 14:00,14,11/4/2022,0
11993,US Open,11/4/2022 15:00,15,11/4/2022,0
11994,US Open,11/4/2022 16:00,16,11/4/2022,0
11995,US Open,11/4/2022 17:00,17,11/4/2022,0
11996,US Open,11/4/2022 18:00,18,11/4/2022,0
11997,US Open,11/4/2022 19:00,19,11/4/2022,0
11998,US Open,11/4/2022 20:00,20,11/4/2022,0
11999,US Open,11/4/2022 21:00,21,11/4/2022,0
12000,US Open,11/4/2022 22:00,22,11/4/2022,0
12001,US Open,11/4/2022 23:00,23,11/4/2022,0
12002,US Open,11/5/2022 0:00,0,11/5/2022,0
12003,US Open,11/5/2022 1:00,1,11/5/2022,0
12004,US Open,11/5/2022 2:00,2,11/5/2022,0
12005,US Open,11/5/2022 3:00,3,11/5/2022,0
12006,US Open,11/5/2022 4:00,4,11/5/2022,0
12007,US Open,11/5/2022 5:00,5,11/5/2022,0
12008,US Open,11/5/2022 6:00,6,11/5/2022,0
12009,US Open,11/5/2022 7:00,7,11/5/2022,0
12010,US Open,11/5/2022 8:00,8,11/5/2022,0
12011,US Open,11/5/2022 9:00,9,11/5/2022,0
12012,US Open,11/5/2022 10:00,10,11/5/2022,0
12013,US Open,11/5/2022 11:00,11,11/5/2022,0
12014,US Open,11/5/2022 12:00,12,11/5/2022,0
12015,US Open,11/5/2022 13:00,13,11/5/2022,1
12016,US Open,11/5/2022 14:00,14,11/5/2022,0
12017,US Open,11/5/2022 15:00,15,11/5/2022,0
12018,US Open,11/5/2022 16:00,16,11/5/2022,0
12019,US Open,11/5/2022 17:00,17,11/5/2022,0
12020,US Open,11/5/2022 18:00,18,11/5/2022,0
12021,US Open,11/5/2022 19:00,19,11/5/2022,0
12022,US Open,11/5/2022 20:00,20,11/5/2022,0
12023,US Open,11/5/2022 21:00,21,11/5/2022,0
12024,US Open,11/5/2022 22:00,22,11/5/2022,0
12025,US Open,11/5/2022 23:00,23,11/5/2022,0
12026,US Open,11/6/2022 0:00,0,11/6/2022,0
12027,US Open,11/6/2022 1:00,1,11/6/2022,0
12028,US Open,11/6/2022 2:00,2,11/6/2022,0
12029,US Open,11/6/2022 3:00,3,11/6/2022,0
12030,US Open,11/6/2022 4:00,4,11/6/2022,0
12031,US Open,11/6/2022 5:00,5,11/6/2022,0
12032,US Open,11/6/2022 6:00,6,11/6/2022,0
12033,US Open,11/6/2022 7:00,7,11/6/2022,0
12034,US Open,11/6/2022 8:00,8,11/6/2022,0
12035,US Open,11/6/2022 9:00,9,11/6/2022,0
12036,US Open,11/6/2022 10:00,10,11/6/2022,0
12037,US Open,11/6/2022 11:00,11,11/6/2022,0
12038,US Open,11/6/2022 12:00,12,11/6/2022,0
12039,US Open,11/6/2022 13:00,13,11/6/2022,1
12040,US Open,11/6/2022 14:00,14,11/6/2022,0
12041,US Open,11/6/2022 15:00,15,11/6/2022,0
12042,US Open,11/6/2022 16:00,16,11/6/2022,0
12043,US Open,11/6/2022 17:00,17,11/6/2022,0
12044,US Open,11/6/2022 18:00,18,11/6/2022,0
12045,US Open,11/6/2022 19:00,19,11/6/2022,0
12046,US Open,11/6/2022 20:00,20,11/6/2022,0
12047,US Open,11/6/2022 21:00,21,11/6/2022,0
12048,US Open,11/6/2022 22:00,22,11/6/2022,0
12049,US Open,11/6/2022 23:00,23,11/6/2022,0
12050,US Open,11/7/2022 0:00,0,11/7/2022,0
12051,US Open,11/7/2022 1:00,1,11/7/2022,0
12052,US Open,11/7/2022 2:00,2,11/7/2022,0
12053,US Open,11/7/2022 3:00,3,11/7/2022,0
12054,US Open,11/7/2022 4:00,4,11/7/2022,0
12055,US Open,11/7/2022 5:00,5,11/7/2022,0
12056,US Open,11/7/2022 6:00,6,11/7/2022,0
12057,US Open,11/7/2022 7:00,7,11/7/2022,0
12058,US Open,11/7/2022 8:00,8,11/7/2022,0
12059,US Open,11/7/2022 9:00,9,11/7/2022,0
12060,US Open,11/7/2022 10:00,10,11/7/2022,0
12061,US Open,11/7/2022 11:00,11,11/7/2022,0
12062,US Open,11/7/2022 12:00,12,11/7/2022,0
12063,US Open,11/7/2022 13:00,13,11/7/2022,1
12064,Ukrain bombed,10/20/2022 10:00,10,10/20/2022,1
12065,WAR campaign,10/20/2022 11:00,11,10/20/2022,1
12066,WAR campaign,10/20/2022 12:00,12,10/20/2022,0
12067,WAR campaign,10/20/2022 13:00,13,10/20/2022,0
12068,WAR campaign,10/20/2022 14:00,14,10/20/2022,0
12069,WAR campaign,10/20/2022 15:00,15,10/20/2022,0
12070,WAR campaign,10/20/2022 16:00,16,10/20/2022,0
12071,WAR campaign,10/20/2022 17:00,17,10/20/2022,0
12072,WAR campaign,10/20/2022 18:00,18,10/20/2022,0
